BUSINESS_ID,NAME,TOTAL_REVIEWS,AVG (R.STARS),,,,,,,,,
PP650SbpMnbHB75tJ45yqQ,Hana Japanese Fusion,161,4.298137,,,,,,,,,
znBiWLCwpLGwdrgvZ7G6Hg,Margaritaville,161,3.10559,,,,,,,,,
FZixbNAPJsQzCsXkEx9oGA,PMC Property Group,161,2.086957,,,,,,,,,
tmq5EHdmWm5GG0KkUw3nQg,Hot Diggity Dogs,161,4.509317,,,,,,,,,
e8x5wMNjiIk5ospmofGZlA,High Note,161,4.397516,,,,,,,,,
iElAd7zHOR9ytv3SQ6fMew,Smoky Mountain Pizzeria Grill,161,3.875776,,,,,,,,,
gemfdRJabGzAqfD1oLLC_A,Horace Shellhammer's,161,3.763975,,,,,,,,,
n5TNfoXg1i8wX5R3iY4WUA,Cinder Copper & Lace,161,3.670807,,,,,,,,,
jmMCUCuErJP7EtR_6RVRig,Purple Bean,161,4.049689,,,,,,,,,
ehnMcJZlx29XMroxMd3-mQ,Spice-n-Grill,161,4.385093,,,,,,,,,
vvGrGn6eo-K_W5h96Pyslw,Sanook Thai Cuisine,161,4.291925,,,,,,,,,
cwPyxA58P6Lxef0gOP3RcA,Chili's,161,1.888199,,,,,,,,,
neZ57MQjD-ai__HQh5ULaw,Buffalo Wild Wings,161,2.515528,,,,,,,,,
bliETqSXwJ9_I0yR4R5prw,Chipotle Mexican Grill,161,1.89441,,,,,,,,,
l-bq-D1Nye5PLvh4md8SWg,Polished By An Angel,161,4.652174,,,,,,,,,
6dVaWHvm8YEw11eHgDH2eQ,Cupbop - Korean BBQ,161,3.881988,,,,,,,,,
m0wQ5oMPjpEFKAnQepJPOA,Jeffrey Miller Catering,161,4.559006,,,,,,,,,
nayQkd06InyPDfX12IjjWw,AMC Foothills 15,161,2.937888,,,,,,,,,
muu6xdNuHlNA9iShXFvjcA,J&J South Philly Pizza,161,2.31677,,,,,,,,,
FkOTPqfnnKvhk81RZhPy-w,Mr Ed's Oyster Bar - Mid-City,161,3.459627,,,,,,,,,
47lGJI3KESJi72kw4w8qCw,Craft Wine & Beer,161,4.745342,,,,,,,,,
#NAME?,Louis Pappas Fresh Greek,161,3.84472,,,,,,,,,
xlhc-wi6T7i-xxWTPMwaHA,Salon Vanity,161,4.099379,,,,,,,,,
t6v8g8UeNiq3O2GoEc7R4Q,Fish,161,3.987578,,,,,,,,,
oY5EIvb0WZ_4qwioC1eXsw,Deli George,161,4.347826,,,,,,,,,
HuypDIPw8O4P_cC1fcsE8A,Marrow,161,4.354037,,,,,,,,,
8S2hOkzWzpkJLybVOTSCLw,Crushed Red,161,3.838509,,,,,,,,,
xLiN8ZqDaTEn0AXdhRZ-Xg,Lolo's Filipino Restaurant & Lounge,161,4.124224,,,,,,,,,
ZoSDp6Ycoy9H2spud3PYqQ,Turn Restaurant,161,4.42236,,,,,,,,,
6hBy3r_MQTIf29DfM2y8_Q,Rib Shack Barbecue,161,4.062112,,,,,,,,,
2E_xdmb-eR2ThEAXLY0UUQ,Piazza Honda Of Philadelphia,161,3.440994,,,,,,,,,
YO0Jx0qePo-uEgA8NXXBTw,Hatch Show Print,161,4.465839,,,,,,,,,
kKfCU7mKFzQF11qI2_Ac0w,BrewTown Burgers,161,3.627329,,,,,,,,,
XyunkhTKBteNo0Sbap8R3g,La Mansión,161,4.341615,,,,,,,,,
ByypEk6Cnz99TYLgaj5Adg,New England's Ale House Grille,161,3.062112,,,,,,,,,
4HJoGhB4Svo-_7ecM-Cv5g,Bobo Noodle House,161,3.627329,,,,,,,,,
5lvHhLX7-8Mg7Jg3efhwjw,Pasta Fresca,161,4.757764,,,,,,,,,
OZ3ncfIHMQgSoxVCXKRxbQ,1764 Public House,161,3.21118,,,,,,,,,
ozvuAWFQf528aHHOnrM0yw,Chart House,161,3.26087,,,,,,,,,
b5EFmhN5S4DDlpxkku8VBw,Mr Ed's Oyster Bar - Metairie,161,3.726708,,,,,,,,,
535HzcJ9JTj6tCaZbA0uBA,Sidecar,161,4.26087,,,,,,,,,
UtWJ6ULL3Pw9B9LXw4uSNQ,One Liberty Observation Deck,161,4.024845,,,,,,,,,
45Ut-AN8h3c88-pYTrGBnA,PokeCeviche,161,3.795031,,,,,,,,,
f64wvgLjQZEhSck9iYptSw,The R Bar,161,4.236025,,,,,,,,,
292kNklhFCqx2te2UE0OrA,Cody's Original Roadhouse,161,3.055901,,,,,,,,,
xzK5BwamwVU4PLvZUoCZ1A,Merrymead Farm,161,3.869565,,,,,,,,,
TyhguONKc8i6M7wP09nTbA,Hibiscus Cafe,161,4.57764,,,,,,,,,
yYaAvknAAKQyZiW0PdkUSA,The Mug,161,3.770186,,,,,,,,,
jhckIMBzOldxgS66DrV8zA,Paganini Ristorante,161,2.78882,,,,,,,,,
BM92j54mc-c-6MWqWSimRw,Dmitri's,160,3.6375,,,,,,,,,
A4GbDVass6XE4tIAK7rq-A,Diggerland USA,160,3.49375,,,,,,,,,
Rf0DVg3MyX-MWokFZuaftA,Shogun Japanese Steak & Sushi,160,3.01875,,,,,,,,,
8YM2oTP6LZYQlwB6Hk9lLA,Proof Artisanal Pizza & Pasta,160,3.76875,,,,,,,,,
aVslIwCbkM8zEKcJ_c9qIg,TGI Fridays,160,2.075,,,,,,,,,
Kr5f8dNEwOJXyRhzdMTvtg,English Ivy's,160,3.725,,,,,,,,,
7sN7b3Z1Ywge1INmGf6FgA,P.F. Chang's,160,2.55,,,,,,,,,
kf4tZnNr7Jdl9BaqNl5dmw,Safelite AutoGlass,160,3.95,,,,,,,,,
6kP_X6j0Pu7XDVFNWKsi7Q,St. Louis Coffee Oasis & Mediterranean Café,160,4.175,,,,,,,,,
LCpHFLUQhVMhfpNngtf_Ew,The Mustard Seed Restaurant,160,3.84375,,,,,,,,,
krCwF4raTYvBcCEwcbA88Q,Philadelphia Mills,160,2.725,,,,,,,,,
sNOzfwyTZDwKtMiTwjQobA,Vintage Bar and Grill,160,4.05625,,,,,,,,,
26EPJeHypRPvF4UgJWi2Zw,Remedy Cafe,160,3.7125,,,,,,,,,
qP2-g2yWDgEsGNeI_vdJwg,MiCasa Too,160,3.11875,,,,,,,,,
PKZwdGTapRvFsBYh0zQXpw,Kenton's Restaurant,160,3.90625,,,,,,,,,
qiZ60gI5LCzhkW59cmrFoA,Italian Affair,160,3.29375,,,,,,,,,
Nj9XbH55RlOQ8yrK32R60w,Imo's Pizza,160,3.04375,,,,,,,,,
TOeuc2gkgHa81UHbsz36hw,Urban Styles Furniture - Indianapolis,160,3.23125,,,,,,,,,
5Qe5XyVtWDhygiyRs-PmlA,Di Paolo's Italian Ristorante,160,3.825,,,,,,,,,
4QSX9DLP0NWBfNnqBfg_XQ,John's Pass Village,160,3.79375,,,,,,,,,
lHK9hMs-GzSHuuN9uyZQKA,Kimmel Cultural Campus,160,4.2375,,,,,,,,,
fRFNQNoVRDI3YFhiGyqZxA,Nico's,160,3.1375,,,,,,,,,
qDz3dmLlGrra33ZkDAMkaQ,First Watch,160,4.21875,,,,,,,,,
tmYa9OC8NE4ov2BoLyL2WQ,Thai Island,160,3.94375,,,,,,,,,
K0oRQuRcTkrS-sQlfH5JMA,MNM BBQ,160,4.51875,,,,,,,,,
cXsrd3SqPh778u2yaiAslA,Bono's Pizzeria,160,3.75,,,,,,,,,
yTJ2Ir6CMBzThLK5dmACvQ,Monkey Monkey Coffee and Tea,160,4.25625,,,,,,,,,
zbgsdPMmrNM_QiZXslbJXA,Mr Ed's Oyster Bar & Fish House - Iberville,160,4.4625,,,,,,,,,
A0koFivZbUeUaR4x4HqQ5A,Vincent Van Doughnut,160,4.06875,,,,,,,,,
QwIoMcD_Nd7DV7o-rmr2ug,Double Dogs - Sylvan Heights,160,3.4,,,,,,,,,
8dzJ2uh1EQmiso8kYLYTQw,Wild Ginger on 116th Street,160,4.0375,,,,,,,,,
M9yGovzfImwcj31b7BztYQ,Sapporo,160,4.26875,,,,,,,,,
VaHG9BwrSZ-oNv0mGsTgiQ,First Watch,160,3.5375,,,,,,,,,
t3OnkntIrz2GjYgeGmsh5Q,Tacklebox,160,3.825,,,,,,,,,
nS09-w8O75nD3cDloi6UZg,Desi Vega's Prime Burgers and Shakes,160,3.86875,,,,,,,,,
rNY5xg0FZSBopfmi-QZ_NA,Lerua's Fine Mexican Food,160,3.96875,,,,,,,,,
jpw9W_oiaDOMkvifWFCb7Q,Pizza Rock,160,4.49375,,,,,,,,,
BNMnyrNZNQNxQ7Qz1Jos7w,TennFold Brewing,160,4.4375,,,,,,,,,
QNsY9cttooythe2eGPybZQ,Metabolic Meals,160,3.78125,,,,,,,,,
IOQzR_0fhpQgzWU0WUE1tA,Brandon Hyundai,160,2.10625,,,,,,,,,
d-8uNLbRCntAg1evqnU4sw,Upham Hotel,160,3.8125,,,,,,,,,
L31zFOiZys2x8Pp8jZGgpA,Aqua Stone Nails And Spa,160,4.24375,,,,,,,,,
ks3wzyjYONFusrJ4O4YL-w,Marzano Ristorante,160,3.95,,,,,,,,,
dTvffuPtnhOSwSNuKP7BxA,Aloft Tampa Downtown,160,3.45,,,,,,,,,
vl2jDU7-FU9wftxc3iC_sw,The Hyde House,160,4.2125,,,,,,,,,
wc-rqw9ECSGnS45JygdIwQ,Bonjung Sushi & Korean BBQ,160,4.13125,,,,,,,,,
xQ2hGUt62iZr5Gc3PrASYg,Pei Wei,160,3.10625,,,,,,,,,
u9che5TW6BzR57PTIkQgxQ,Soldiers & Sailors Monument,160,4.48125,,,,,,,,,
Xat8Yhqly9GdM7kYcfQJyA,First Watch,160,3.575,,,,,,,,,
aK6SFvgI_EniVsOnGsvHhQ,Meadowood Mall,160,2.84375,,,,,,,,,
33l2XVp01d8kltTs_UMJ8A,Truffles,160,4.25625,,,,,,,,,
5uHqdix18wYakIps4lM6Ow,Chickie's & Pete's,160,2.8875,,,,,,,,,
BUk5vgBJIJKTj_izP731yw,San Xavier Del Bac Mission,160,4.6625,,,,,,,,,
QeqIUnIchD2evwHCUSTEww,Hanabi Japanese Restaurant,160,4.20625,,,,,,,,,
OqG-r8_91lZMJ_QxUP5RCA,Holiday Inn Express Nashville Downtown Conf Ctr,160,2.69375,,,,,,,,,
dIQGbalj-3I8vixZ4M149g,Molly's Rise and Shine,160,4.375,,,,,,,,,
5l9nofnuAasZ6iHRWzfzuA,Park & Rec DTSP,160,3.16875,,,,,,,,,
u9XTeDl_If4U5Eixl6ys7g,The Foodery,160,3.975,,,,,,,,,
TiywUz1q7Yw8JL4daD4fKQ,Carrabba's Italian Grill,160,3.375,,,,,,,,,
qbwlS2CwXyRoULFiB_0zVQ,Olive Garden Italian Restaurant,160,2.275,,,,,,,,,
A0zZI5AnaeK4-vKoc9ABmg,Aroy Thai,160,3.43125,,,,,,,,,
0f69gYJBDkWpi-F9JlPSkA,First Watch,160,4.06875,,,,,,,,,
qlO8LCXgSAQ_Kz2hMM3Zyg,Three Crazy Ladies,160,4.7,,,,,,,,,
lSZEa0IsVPWCT6Ym9NF6jw,Billy Murphy's Irish Saloon,160,4.50625,,,,,,,,,
y_cUvG1Fn2yHZL84NYaS9g,"UP, a rooftop lounge",160,3.7,,,,,,,,,
u_xQZVeqwNdIOrGuvC32mQ,Pei Wei Asian Kitchen,160,2.79375,,,,,,,,,
82bYVTfEpApVNMcmz4pMeA,Fuji Sushi,159,4.18239,,,,,,,,,
4WIsdEah3rDcJwlWbx9P0A,SureStay Plus Hotel by Best Western Reno Airport,159,2.937107,,,,,,,,,
o8J_QeVwDZAugMYNOPAgPQ,Marco Polo,159,3.754717,,,,,,,,,
pWqln9L6Bn59V4pTldGaqg,Trattoria Pina,159,3.899371,,,,,,,,,
Es0vxTUIS3iTs685bWKBhQ,European Wax Center,159,4.150943,,,,,,,,,
VIYvcX9SScnqmoI0so1KZA,PrimoHoagies,159,4.119497,,,,,,,,,
txS3jhJ-BxDwfSnL_9n9mQ,BMW of Nashville,159,2.716981,,,,,,,,,
7Cpp1cVc1mtC3PVicq9dLQ,Sweetea Cafe,159,4.540881,,,,,,,,,
fzTeOVjzdCo9zQopk5mB4A,Guillermo's Double L Restaurant,159,3.213836,,,,,,,,,
2EOinQpyU4ChpyJ4KusO2A,Good Eden Nola Plantmade,159,4.610063,,,,,,,,,
iy1SG8qVkGhftxj_AP1Ngg,NoBaked Cookie Dough,159,4.044025,,,,,,,,,
5HeO2Q_tKt8V9jgthPOnFw,Dave's Best Limousine Service,159,1.522013,,,,,,,,,
OgilsqqoshPEsPYdx7GIzg,BZ's Pizza and Italian Kitchen,159,3.805031,,,,,,,,,
mAPhGy1jm7va499TPFlHzQ,Parran's PO-Boys,159,3.691824,,,,,,,,,
HTSsRjVLvqa07O-N98EM-w,The Dubliner,159,3.264151,,,,,,,,,
xBaiLcgQqWn0kuVy2SxW_w,Cherry Hill Diner,159,2.81761,,,,,,,,,
ddgx4EryvcKJpCLWqO4nig,Spa Sudeva,159,4.72956,,,,,,,,,
ji-K_58UZ4erdl4wK76iwA,Raffi's Mexican Tacos,159,4.075472,,,,,,,,,
on2mcTfyjlLlHLmut-w3QA,Poppy & Monroe,159,4.540881,,,,,,,,,
Yn6oUj778ETC5kYs7IPH0g,Tiffin Elkins Park,159,3.226415,,,,,,,,,
0g9fGg7Z368fPJiBp7JvdA,Mango Mango Daiquiris,159,2.100629,,,,,,,,,
ffP1GQlXVK2SROuzU9KBfA,Crafty Crab,159,3.389937,,,,,,,,,
dO7gWzCuW9ULb7P4Qd9SdQ,Ben Thanh Restaurant,159,4.238994,,,,,,,,,
K_s-9Wd6vXSfnxYFzhE0Kw,Kei Sushi Restaurant,159,4.471698,,,,,,,,,
4rx7EOriroZ-tN_7w7yBWg,Shells Seafood Restaurant- Carrollwood,159,4.396226,,,,,,,,,
RUXpRtfCDs7l49m0SpSkRQ,Tick Tock Lounge,159,4.333333,,,,,,,,,
sxBJ4-kvlc5DMj2qakOUzA,Melting Pot,159,3.666667,,,,,,,,,
JJNCJWaH2KV44r9aeEBlqA,Indiana City Brewing,159,4.075472,,,,,,,,,
qq8tipfziNTaKXYDKnQ8og,Caruso's Deli,159,4.314465,,,,,,,,,
aIflpZXlmofFGelTlqgGEQ,Inchin's Bamboo Garden,159,3.987421,,,,,,,,,
MdHpWoDncaL0yHQ9Pnilbg,JJ Twig's Pizza & Pub,159,3.830189,,,,,,,,,
wVykyNJZPyMqxCBpesXRZQ,Sesame Chinese Restaurant,159,3.880503,,,,,,,,,
pUIcxWcdfKMqXoJA0zuwcw,Spot's Spot Pet Grooming,159,4.352201,,,,,,,,,
PcR2ObZX6IAYLE9HiUcG1w,Ernesto's Wine Bar,159,4.27673,,,,,,,,,
CE9wc-UtRIwiyo5i4QO1Og,CACi Wood-Fired Sicilian Grill,159,3.974843,,,,,,,,,
RVJTAYG1RGzovNxhDabs9Q,Vivola Express,159,4.641509,,,,,,,,,
Q2T7jA5l-uZu78TwSgcE9g,Zukku Sushi - Tampa,159,4.018868,,,,,,,,,
Vpv7_M6dpg92GwappohXlw,Rome + Fig,159,4.477987,,,,,,,,,
EjFp57Nd4bVgb5GNn-XnuA,Tokyo,159,3.666667,,,,,,,,,
q3k9lwaHNqbtiGc-XeHnKg,Texas Roadhouse,159,3.566038,,,,,,,,,
6UOp1MHRyDB1vwBWYC61og,Venus Nails & Day Spa,159,3.691824,,,,,,,,,
4F3wxihvRNXK9cuxlOOJBg,Blaze Pizza,159,3.679245,,,,,,,,,
W09zzFvE2vTwwPvgs0SMcg,McGrath's Fish House,159,2.540881,,,,,,,,,
564SxwIj6xXa8QRApKew5A,Noodle Kitchen and Market,159,4.232704,,,,,,,,,
PtFZJdyXZxVO_VXWMLNpvQ,Profi's Crêperie,159,3.867925,,,,,,,,,
MYZuMWSZ9-1q-_1fbWfvow,Jamaican D's,159,4.044025,,,,,,,,,
lN_9tSK-zUZyCAkVykKfoA,Side Splitters Comedy Club,159,3.308176,,,,,,,,,
2R3VHZy6yys7iS8SuSMbbQ,Mellow Mushroom,159,3.666667,,,,,,,,,
UAJa_vlE2SIiXjFeZaKcpQ,Parks Ford of Wesley Chapel,159,3.45283,,,,,,,,,
lwdkX7KcibM4mDqpDfK7JA,Kalamatas - Green Hills,159,3.465409,,,,,,,,,
jYEPmsqP5-Zg__YcMeAzJQ,Hot N Crazy Crab,159,4.427673,,,,,,,,,
U_NagvNEa4k150qLgul_zw,Franz's Backstube Austrian Bakery and Fine Pastries,159,4.125786,,,,,,,,,
H0Ishhv7i7T8jNIv_lED6Q,Renzo's - Saint Petersburg,159,3.937107,,,,,,,,,
APPD1BH0KgSzSOg66F3bLA,Estia Greek Taverna,159,3.666667,,,,,,,,,
fU73W34W4sHFtQaGAkkc6w,The Outlets At Legends,159,3.735849,,,,,,,,,
MdcgaLvlmhYwpb5l3NT19g,Olive The World Bistro,159,4.654088,,,,,,,,,
ehIIwzSGdtf7Yj1uldhujA,Silas Steak House,159,3.138365,,,,,,,,,
E3iF4Kw8H269jCWbdyRMQg,Moxy New Orleans Downtown/French Quarter Area,159,3.377358,,,,,,,,,
HNXpuOxyh9XPm9sM98Ao3A,Cappy's Pizzeria,159,4.044025,,,,,,,,,
_-rP1naEtvwxBHOSYIG6ww,Corner Pub - Brentwood,159,3.08805,,,,,,,,,
z8MZGKqg79ih1www6azXyA,Villa Bellini Restaurant & Lounge,159,3.779874,,,,,,,,,
_RUtI_EBmZ7aXYinbJQnvA,Franklin Chrysler Dodge Jeep Ram,159,1.830189,,,,,,,,,
79rRKvRVTpGe8jKYGKeXYg,Joella's Hot Chicken - Broad Ripple,159,3.484277,,,,,,,,,
DekNG7GWeU28-aMpbfJwNw,The Human Bean,159,4.45283,,,,,,,,,
OqyaD0hEytrcfC_F-ugqMw,Noir Restaurant & Bar,159,4.232704,,,,,,,,,
YafU-Kipt3QbHbHznyqHnQ,Blaze Pizza,159,3.716981,,,,,,,,,
icGg8xgDJVufg-xptMrDGw,Denny's,159,2.672956,,,,,,,,,
dmb-LM_EtUB9cY-SsjH0LQ,La Casa Mexicana O'fallon,159,3.358491,,,,,,,,,
AFtvhV2SaqJIoxmFroDKVw,El Jefe's Cantina,159,3.251572,,,,,,,,,
QdcTrQlwRi9Q3hcmpLi8Vw,Craft Kafe,159,4.421384,,,,,,,,,
iFUMRyVYJbHyrxuq8-3CKg,Philadelphia Sports Clubs,159,2.09434,,,,,,,,,
suVYxo-uPNTlpkJ7w7J-wg,Louisiana Pizza Kitchen Uptown,159,3.654088,,,,,,,,,
FBqYnP7H3TMHYQvafuBTSA,Hiwi Tropical Fusion,159,3.698113,,,,,,,,,
5iyKubfNIKGjAq6fuWn_Rw,Mr Tequila's Cantina & Grill,159,3.886792,,,,,,,,,
DKRssfE83bAnqHvwXK5DqA,Randazzo's Pizzeria,159,3.937107,,,,,,,,,
aBRWomTQ6VdjP4kcFY161A,Leviathan Bakehouse,159,4.72956,,,,,,,,,
PUf_buPLOyOGAMt6D141zA,Flywheel Sports Center City,159,4.138365,,,,,,,,,
DNkz1z53dS2CUUWI1Skg2g,Rollin' Oats Market,159,4.207547,,,,,,,,,
bHCG1tA5p8WKGXgEFxoW5A,The Coconut Downtown,159,4.484277,,,,,,,,,
mfRWNYc5wGLet9L0GGs1ig,Suburban Restaurant and Beer Garden,159,3.805031,,,,,,,,,
fqyJZMsKG-oWSGdZIftQgQ,Delancey Street Bagels,159,2.716981,,,,,,,,,
wiDpuSCBqbq7jzw_vMuQWQ,The Egyptian Cafe and Hookah Bar,159,3.415094,,,,,,,,,
Ug4NowBgKzrB6LFCQSOVjA,Dolce Vita Pizza,159,3.119497,,,,,,,,,
El1_Myk6dJ2JSapIsONsxw,Old Town Trolley Tours Nashville,159,3.496855,,,,,,,,,
_HszLv9iG-jRCXmFsSRBSw,Passanante's Home Food Service,159,2.716981,,,,,,,,,
HCN3XWVqv04fws8vkC4H7w,Tavern On Camac,159,3.886792,,,,,,,,,
wgEST8dD-vPpn-6MCptd2w,Lead Dog Brewing,159,4.440252,,,,,,,,,
7tN8hIXdQlfc7Lf5OOyjeg,Gator's Dockside - Tampa,159,3.402516,,,,,,,,,
xLuEfxyJ8BnDtI9pG-mGAw,9th Bar Espresso,159,4.421384,,,,,,,,,
N7oIpLGsyG14FxZQhR4LQw,Fulin's Asian Cuisine,159,3.251572,,,,,,,,,
Iqr0Ysy5cS4j_a3cq_YWXw,World Of Beer,159,3.119497,,,,,,,,,
V4zFdsULzaRFJmOyQsiH_Q,Ally Detail,159,4.968553,,,,,,,,,
lH_UKAJy6YTa1ArfdACU4g,Olive Garden Italian Restaurant,159,1.962264,,,,,,,,,
Yv6HUVu7fRMnt_NtGdVQBw,Las Palmas Mexican Restaurant,159,3.27044,,,,,,,,,
xHdekRjTK93GR2AgtvrtgQ,Growler's Taphouse,159,3.710692,,,,,,,,,
OX1eFYQwN1iYdFd0fkNpqw,iMunch Cafe,159,4.308176,,,,,,,,,
hyqQrok-ZwXUASBVLGWBuQ,O'Sake,159,3.786164,,,,,,,,,
CpV8X8DHk2VqWo11CEde-w,Paprica Modern Mediterranean Grill,159,4.314465,,,,,,,,,
RY3SwE3MjUCM_1c6zrNkNA,Hungry Harry's Famous Bar-B-Que,159,3.842767,,,,,,,,,
wYJxaGAGhSaAf_6UG7bD9g,Downey's Restaurant,159,2.062893,,,,,,,,,
NV6zZPb5OGVpyX4JrSzUPg,The Block,159,3.823899,,,,,,,,,
HWLgmRSRDdUwXFkUxf4N-w,Jazmine Cafe,159,3.685535,,,,,,,,,
EEksc8z2iAHGY4VDZMug-w,Mount Laurel Animal Hospital,159,2.691824,,,,,,,,,
UXVjbVfUUjlrZC0IXXiBMw,Essential Salon & Nail Spa,158,4.050633,,,,,,,,,
6CpCnFzpyOV4ymhNP1AOGw,Tamalex Restaurant,158,4.449367,,,,,,,,,
GRx3ep-o6K05floY0eMAAg,Amorino Gelato al Naturale,158,3.379747,,,,,,,,,
XrtJUw6CyipHlFkKrdHbtw,320 Market Café,158,3.367089,,,,,,,,,
_uN0OudeJ3Zl_tf6nxg5ww,Siam Cuisine,158,3.841772,,,,,,,,,
UO3Sp2fogKGkqo_NkPxHGQ,Blue Tomato,158,3.905063,,,,,,,,,
sjNVeNqhDjEFHoOybnt2ug,Meun Fan Thai Cafe,158,3.702532,,,,,,,,,
uW8L6awmCyjovD9OhWPo7g,Casa Video,158,4.575949,,,,,,,,,
PkIYhUjvpsPpJVJv4WcPTg,Philadelphia Sports Clubs,158,2.341772,,,,,,,,,
f2kxNoOEdL3bAi_p2UrWxw,The Oakmont,158,4.170886,,,,,,,,,
jLaPtjlLfRSaoBWIcHcSQg,The Mad Crab,158,3.64557,,,,,,,,,
E48H5Zpw3ndlu7KLHGRyHg,Ruth's Chris Steak House,158,3.753165,,,,,,,,,
DHzvDHtS0nmvJCt5qpag2g,TreVi,158,3.822785,,,,,,,,,
hoFiVWRR4t1wiEMq4FXWfA,Mamas Hawaiian BBQ,158,3.183544,,,,,,,,,
WM_A6hPGmcRXHhZMPAMTXg,Square 1,158,3.601266,,,,,,,,,
hM611cPF2RlyqDHq7NACog,Royal Palace Thai,158,3.417722,,,,,,,,,
yXGv7j3nRF3Ad83Mx0QifQ,Red Door Chinese Eatery,158,3.405063,,,,,,,,,
WJttCFNov5-QJr4govnySQ,Bonefish Grill,158,3.411392,,,,,,,,,
584l1l73BHh88mBIdO1WZw,Tour De Pizza,158,3.936709,,,,,,,,,
KcGCtmMca0EjY_wCv_HN4Q,Mercury Lounge,158,4.113924,,,,,,,,,
s4r3OEFu8q1HAB06CnEPCA,Fleming’s Prime Steakhouse & Wine Bar,158,3.626582,,,,,,,,,
O1XwKgUYNI_YBXnOqgaTaw,Talula's Table,158,4.392405,,,,,,,,,
7ZeKBOTge-pKO9hSRjFJTA,Outback Steakhouse,158,2.917722,,,,,,,,,
a5KwXU9ddmlY-PtZSkp-cw,Syberg's Gravois ,158,3.550633,,,,,,,,,
JMI0QB57htEHhUIVhHgfNw,Tampa General Hospital,158,2.905063,,,,,,,,,
tVTMeplDBOFAa5ayvEcwGw,Two Guys From Hong Kong,158,3.253165,,,,,,,,,
9m6FEbg7mXTRf-H3u8ylmQ,Hilton St. Louis Downtown at the Arch,158,2.892405,,,,,,,,,
69_5ZefofuhXv2ymn-xc9A,South Coast Deli- Isla Vista,158,4.164557,,,,,,,,,
TI3Rydw47yBMzY1oW2wJUg,Elsie's,158,4.031646,,,,,,,,,
ml3B7AlRh8D4UNehrvuBNA,Cattletown Steakhouse and Saloon,158,2.803797,,,,,,,,,
I3LSnL6UfkgoslMzXSYvDA,Anthropologie,158,4.025316,,,,,,,,,
sLfc9_WCN0lcTeUIA3X2og,Creamistry,158,3.78481,,,,,,,,,
vjRzu0bzp8wf6pDYFqt4qA,Thai Orchid,158,4.006329,,,,,,,,,
Ee8FPJNn4WHLsBhyFrQJhA,Irish Pub,158,3.14557,,,,,,,,,
2RRJt-hq-nWeJGZwf94s7g,Sal's Family Pizza of Brentwood,158,4.082278,,,,,,,,,
JLggLAox_ABHrGERr2zybw,Adolf Biecker Spa/Salon,158,4.012658,,,,,,,,,
RP8JKUeQHwz_aRYjmipokw,Donut Bistro,158,3.93038,,,,,,,,,
szdH65mQam5lNncCfJLUwA,13th Street Gourmet Pizza,158,2.379747,,,,,,,,,
8s1smKWPOjkSSMVrRn_nQA,The Muddled Pig Gastropub,158,3.987342,,,,,,,,,
NDL8FkN3ZPEGBM3sqRUV4Q,Craft Republic,158,3.367089,,,,,,,,,
pVoiBkEnB1sS2R8l8UpZEA,Gill Dawg,158,3.613924,,,,,,,,,
JhZSOZSX2-8IUym2OlwUXQ,Ahi Asian Bistro,158,4.670886,,,,,,,,,
GMqkvnOMYekDAnpzv6Upqg,Axum Ethiopian Restaurant,158,4.563291,,,,,,,,,
PpALTR8zI6lOsYu6bL8RDQ,Ewing Diner,158,3.291139,,,,,,,,,
7UxXTerYUimY4Su-daewjg,Rocket Science Salon,158,4.506329,,,,,,,,,
z2d0Pg8dqLUkrCMVvyYhxw,Kahwa Coffee,158,4.139241,,,,,,,,,
mUrkyChBfFC679O80poJAQ,The Chocolate Pig,158,4.012658,,,,,,,,,
ZpNrYU3LvJN6lycDW0GyeA,Mrs Curl Ice Cream,158,4.341772,,,,,,,,,
0vI6ceUOgRhLCkGrSryYFQ,Chili's,158,3.234177,,,,,,,,,
KftsSJhTvpNAZlWRoLxr8Q,New York New York Pizza ,158,3.626582,,,,,,,,,
sKkIIJHAFev0a28vboj60g,BoomBozz Craft Pizza & Taphouse,158,3.468354,,,,,,,,,
oeGv2lfbSMfwZ0x7jvOQdQ,I Love Mr Sushi,158,3.835443,,,,,,,,,
M4UpdNcnHqvLm2WCRF0ukg,Brian's,158,4.259494,,,,,,,,,
OeVPCsHpZbgJ7Cjd4fVtzg,Nolen's Place,158,2.974684,,,,,,,,,
0hCrds3sgFAYzsZolg3jcg,Total Wine & More,158,4.018987,,,,,,,,,
tmldiz-m9CNXZfiZglDGsA,Giovanni Ristorante,158,3.335443,,,,,,,,,
Ro1I-E9gwe3t67_jz2cMkA,Mo's Pizza,158,3.658228,,,,,,,,,
FC02NRphyMBrYiyoy4PAMQ,Brooklyn Brothers Pizza,158,3.689873,,,,,,,,,
WbgO6wXKQheF3XRc1RVn6Q,HuHot Mongolian Grill,158,3.265823,,,,,,,,,
gu9H6XoryCn07BfPsSdeSw,The Sweet Taco,158,3.063291,,,,,,,,,
5zldWFm-ExDsDfQ9Frb_3g,The Corner,158,4.063291,,,,,,,,,
RUfWgnSSQKjRNBpK0wSxfg,Isabella Pizza,158,2.835443,,,,,,,,,
hLVEs7u6CVyfYbcGoUcQZw,Sierra Veterinary Specialists & Emergency Center,158,3.689873,,,,,,,,,
